N,Permanent,barkEstimate,PreError,Error
15,3881032628.0,5179076135.108244,-0.42608664392342516,0.33445828250538584
13,38144510.0,32301363.231904946,-0.7804448976251923,-0.153184475776332
12,8540323.0,8761945.862344757,-0.5865800173806179,0.025950173353485192
14,578013286.0,562917979.2931627,-0.5650820403673381,-0.026115847286661324
11,1845261.0,1442098.709647416,-0.7886298858547538,-0.21848523886462895
10,38564.0,34964.52805598271,-0.6530505882889952,-0.09333761912709501
11,692487.0,602003.4798955591,-0.7456427964963178,-0.13066457580350369
12,16774457.0,16248572.866488904,-0.628091100280099,-0.03135029250193292
10,153660.0,126445.47024252344,-0.7624067232026371,-0.17710874500505375
12,7575606.0,7936586.266324388,-0.7181347447992447,0.04765034854299285
14,800564842.0,763921319.5460651,-0.6796577003995776,-0.04577208557197033
15,2018292320.0,2149163895.0208945,-0.6299365067443299,0.06484272556757018
14,1038384498.0,1286614774.6009095,-0.47320655178876125,0.23905429740045048
14,102219890.0,118300359.61534792,-0.5916797716185236,0.1573125310088665
14,384873476.0,345853626.44943017,-0.762116398526601,-0.10138357663953396
15,4316083046.0,4175114020.475442,-0.7183374151633733,-0.03266133297764124
13,37447332.0,35343845.73879419,-0.7276510758030716,-0.05617185921832315
10,94018.0,103855.2986560385,-0.48686025295108104,0.10463207743239064
11,419876.0,412217.81161212985,-0.6424336006788112,-0.018239166772738017
15,6432338660.0,6374462195.374787,-0.6727172341038808,-0.008997732812969252
15,2240151738.0,2460838617.9465966,-0.4761128801485445,0.09851425517435043
11,466638.0,540833.5830649604,-0.43960563507409645,0.15900030230062798
10,61416.0,58789.15399986151,-0.5966227722094793,-0.04277136251365261
13,24888390.0,23741170.978849668,-0.5851141153668213,-0.0460945453342033
12,3655710.0,4231724.4934087135,-0.4358350694595372,0.15756569678905424
15,5150038600.0,4868090595.699321,-0.7485522701142051,-0.054746774966051556
10,82798.0,94115.45100000448,-0.46492637265335723,0.13668749245156264
12,1222374.0,1336054.3121716846,-0.6165657537309421,0.09299961564274484
15,12546981168.0,11023418055.195969,-0.7088389417763659,-0.12142866020152708
14,863724544.0,898703373.4472792,-0.5747039489265983,0.04049766756110524
14,1236919566.0,1111623855.925641,-0.5018260693983984,-0.10129657054382706
10,198549.0,187114.37977581308,-0.5086257311648255,-0.05759092326925302
15,5286904670.0,5715850634.191979,-0.6754037604191461,0.08113366723368201
12,3858657.0,3904779.6540767527,-0.4179439940613136,0.011953032901538726
12,760388.0,1346627.1235419232,-0.696966629725444,0.7709736654733153
14,215085875.0,283571605.2508621,-0.4864926425780731,0.31841110091893354
13,15245948.0,22249346.130295288,-0.4181637036643545,0.45936127620894995
10,96932.0,91106.86293183517,-0.7156362946053697,-0.060095087980902344
11,392996.0,415828.04205976427,-0.5088738933897918,0.05809739045630049
13,35125524.0,39510609.24768816,-0.46222102532617726,0.12484042224361291
14,522372329.0,436217923.0869808,-0.7653088510510517,-0.16492911498192925
12,2930463.0,3037488.0339031843,-0.6120575613501853,0.036521544173458036
10,77921.0,94130.62354677831,-0.47598489316065484,0.20802637988191003
15,6872742098.0,5763116953.50496,-0.6820063072227693,-0.1614530457672704
15,8812550216.0,7988810798.666842,-0.6202819858338836,-0.09347344379809404
12,3527303.0,3268492.426283915,-0.7617000499339158,-0.07337350199744251
13,84840704.0,92410828.0081006,-0.511918220992226,0.089227501083685
13,159678834.0,171405274.90265018,-0.6016707712491919,0.0734376661508574
10,65872.0,75562.64802982526,-0.5041604768846633,0.14711331111588016
15,3107458416.0,3255154054.5372825,-0.4248458282318103,0.04752940144808118
14,759403076.0,721041917.5475028,-0.7091686904367208,-0.05051488420952517
11,493568.0,609581.7677452452,-0.48198507705117344,0.23505123457202504
15,5388081242.0,6500065819.750161,-0.5215265495218087,0.20637858410193607
12,3782904.0,3756699.5630888273,-0.49653749887182497,-0.0069270689690176385
11,749406.0,767870.0479457863,-0.7141316270405833,0.024638244083695977
13,51239481.0,50770833.52032362,-0.5452154478279743,-0.009146218317011852
14,580609702.0,605427823.91015,-0.5481930741962406,0.04274493144820038
14,658713740.0,743426480.5675135,-0.5770190862729287,0.12860326940730502
12,6810419.0,6695068.180131757,-0.6588981206589818,-0.016937404272518813
12,1334128.0,1869713.5757702726,-0.5926281118066619,0.40144991767676913
12,9754579.0,9639796.587187277,-0.48779274728054595,-0.011767028880766955
12,5115199.0,5419145.6531396825,-0.47574331059479635,0.059420298827021684
14,385874338.0,317712868.5354431,-0.6225958893213905,-0.17664162332701397
13,83119870.0,77580598.40218821,-0.6866484719479782,-0.06664196656962755
10,147534.0,126446.55171715409,-0.7272954522906168,-0.14293280384756
11,656404.0,631884.6777570255,-0.6649463900433191,-0.03735401100994896
12,4846796.0,4946346.775253024,-0.6014778032996455,0.020539501817906914
10,134669.0,143932.6248197561,-0.5003145739048938,0.06878810134296763
11,1240444.0,1367414.5395402713,-0.4557029001378955,0.10235894529722525
14,257355939.0,255649800.6782416,-0.7724155495548757,-0.006629488825429397
14,365190579.0,443884934.97719526,-0.5357687394337102,0.21548846137456154
10,55933.0,70933.75372759471,-0.4785330437409636,0.2681914742208483
12,5791987.0,6460280.374079486,-0.5460407418427087,0.11538240228776175
10,106344.0,133984.20770661044,-0.41322848400239387,0.2599131846329877
15,14880766906.0,15480677084.24601,-0.5057828717351159,0.04031446645428758
12,9489972.0,8615073.323271492,-0.71747211932471,-0.09219191339326475
10,181457.0,195520.0739881345,-0.5420974008496846,0.07750086239789321
11,1062751.0,1214939.936141742,-0.5198170213042148,0.14320281622105455
14,378769024.0,394927126.3179556,-0.5050316869582252,0.0426595135666522
14,682798994.0,593807676.0746473,-0.7716536988387304,-0.13033311224438138
11,409217.0,363361.50153832656,-0.613637124244009,-0.11205668010291225
11,579298.0,590093.5519494175,-0.4469938808524514,0.01863557607555602
10,74774.0,72446.75826145218,-0.43133278889422494,-0.03112367585722067
13,69740932.0,71033274.61675254,-0.5489048012414857,0.018530618672439523
10,66424.0,67390.55382998208,-0.6377967357481527,0.014551274087409317
15,4929974645.0,5959362816.72996,-0.5464428056592096,0.20880192006138815
11,724788.0,695354.8234282706,-0.6512040766768401,-0.040609359663417936
14,16757886.0,36185374.06659312,-0.4060393515833136,1.159304226475411
13,280019407.0,238257814.82736817,-0.7168572899855066,-0.14913820659805851
15,7048313806.0,8098787613.443171,-0.41396847641258816,0.1490390235674434
11,761532.0,825054.5274516533,-0.686575477864286,0.08341412764224387
15,1526557754.0,1607953319.807728,-0.7070748378415506,0.05331967663486648
15,5599911054.0,5657265180.589362,-0.6917639824958903,0.010241970994948975
14,920390432.0,830367367.1402426,-0.6239868485834907,-0.09780964874236918
10,115416.0,115997.04435363362,-0.7217074227059198,0.005034348388729676
15,20402103195.0,20062534377.814697,-0.7070718851147031,-0.016643814313640065
15,2622029146.0,3123815956.8520207,-0.7396607950503297,0.19137346799424965
13,27444496.0,25149040.257341657,-0.7323009978006598,-0.0836399306680051
15,2437427056.0,2610018903.23624,-0.47515094685527215,0.07080903069955909
13,42082383.0,49723463.8651061,-0.5475352648314289,0.1815743387228356
14,601512983.0,642054597.2622825,-0.6972725686154633,0.06739940019263473
12,5541635.0,4592087.971998552,-0.7568923866579167,-0.17134781125091209
14,381674719.0,341533205.66338944,-0.6671354004700025,-0.10517205185028394
14,974407366.0,854320530.6408588,-0.6976875496226144,-0.12324089446501704
14,256326870.0,411414996.40596133,-0.49919916830085587,0.6050404563749455
15,4270664864.0,5132541936.639969,-0.5086461537467828,0.20181332417470838
14,382917266.0,384879342.3903158,-0.571844082512895,0.005124021726186072
13,124826948.0,116739830.8002779,-0.5228486063483027,-0.06478662924388807
13,90747893.0,95659407.93044731,-0.7246622013335642,0.05412263324336698
12,8756747.0,7776158.87563502,-0.6450721372404714,-0.11198086736604125
11,473916.0,497562.90458334686,-0.7011348287502113,0.04989682682869297
13,78815314.0,85023005.3436128,-0.5233957220363847,0.07876250221641957
13,43922484.0,36166992.19808188,-0.6206823889121934,-0.1765722494638081
11,397332.0,391463.5541646656,-0.5016574976534066,-0.014769628007143707
15,11737227062.0,12187264198.821207,-0.5104467459972855,0.038342713695829415
11,687728.0,775391.386714347,-0.5257427762501279,0.1274681076157246
15,6392609888.0,6174214969.585206,-0.6100735783931305,-0.0341636549454954
15,8658140369.0,10290255324.817749,-0.4437118475794943,0.18850640972066562
12,17785892.0,16320822.576321902,-0.6269806188445075,-0.08237255818702252
11,759094.0,764208.692491491,-0.42178011809786153,0.006737890816540476
10,94445.0,105267.74945321123,-0.5028646029729605,0.11459314366256797
12,1972903.0,2239306.4115315177,-0.4354773081358303,0.13503117564903988
12,4050498.0,4135229.682951154,-0.5417895965641855,0.02091883095637973
12,4289555.0,4077874.4489606274,-0.7789485766297998,-0.049347904628655556
11,669638.0,717550.7005372803,-0.5606271430249139,0.07155015177943948
14,248799568.0,330152261.1182263,-0.42222888222060184,0.3269808455544677
11,476896.0,691705.1902681836,-0.6732598361956982,0.450431939601472
13,43444992.0,47334198.60437318,-0.5454615548567123,0.0895202513646033
12,2085710.0,2267100.207916456,-0.5071071401040346,0.08696808660669787
12,3175762.0,3231861.4519809433,-0.5522362654050521,0.01766487916315622
11,1050420.0,1172168.60611471,-0.5387161685140829,0.11590469156595455
15,4503055077.0,4080620201.364413,-0.6417644495400368,-0.0938107281417085
10,31726.0,38504.26082070477,-0.5956526045757995,0.2136500290205121
12,3393813.0,4305958.222218873,-0.5564167105156232,0.2687670835779323
11,671179.0,550378.8160461199,-0.7741131604578932,-0.1799820673082443
10,178962.0,194635.41153541353,-0.48689700925286283,0.087579550605232
14,1260792304.0,1078435256.8678865,-0.7733427554153551,-0.1446368656864148
10,100840.0,98479.05510685284,-0.7424325606660708,-0.02341278156631452
11,315800.0,264907.4910354372,-0.6962910655677872,-0.1611542399131184
11,153197.0,167724.5826810545,-0.45741952206698205,0.09482942016524155
13,115118038.0,101294982.49132808,-0.7371511055617159,-0.12007723332352072
11,1031016.0,909460.5366618235,-0.6489258766680148,-0.1178987167397756
10,54960.0,52407.89604146361,-0.7168144675393875,-0.046435661545421954
12,5454882.0,6765059.912068392,-0.6145589399285013,0.24018446449774572
12,5343467.0,5372556.012880233,-0.43730314519509633,0.005443846266896215
13,47515205.0,53902927.61693103,-0.5149885794547686,0.13443533742369476
15,4082181456.0,4120567406.289711,-0.4516158415767752,0.009403293484980008
15,10231933706.0,10396577474.59428,-0.48673818259199075,0.016091168426720086
13,7362069.0,10508468.670066146,-0.570785841657371,0.4273798126676273
12,3538130.0,3120405.0423290976,-0.6528463790363881,-0.11806376749042641
14,293344922.0,333098177.6082814,-0.7280455492830858,0.13551710845119513
13,25049950.0,22378075.28271777,-0.6425678876917371,-0.10666187825852859
13,107951786.0,115667064.42989641,-0.4609174219658838,0.07146966915300887
13,20270967.0,21572131.9280069,-0.5613193012023676,0.06418859682455695
15,16154398758.0,14689642859.76092,-0.6918078924459129,-0.09067226333717325
11,988368.0,1093178.3222818284,-0.732990827792652,0.1060438240430977
10,24282.0,50674.94094572168,-0.5335721195126536,1.0869343936134455
10,24292.0,24894.22424593728,-0.5723104809640882,0.02479105244266751
13,6382673.0,11297289.55528742,-0.4994039928529592,0.7699934737824452
15,7035177356.0,6373967932.706052,-0.7819879297843424,-0.09398617687015824
11,381872.0,356155.3790710214,-0.6567108561239348,-0.06734356257850432
11,152747.0,164258.68708002538,-0.627668895426573,0.07536440702616341
13,9559282.0,10564179.245210221,-0.6209560681527491,0.10512266979990977
14,755602618.0,817108851.981657,-0.5534387864345238,0.08140023938040011
12,3907063.0,4106052.696519495,-0.5581925641279848,0.05093076219131736
11,233216.0,210805.74402448972,-0.7996552761870571,-0.0960922748675489
11,1300702.0,1366470.4499925626,-0.4997833571243266,0.050563810920997
12,6558692.0,6413659.052231973,-0.474482551705538,-0.02211309019664698
14,427069090.0,415509734.5063081,-0.43138508026528666,-0.027066710666632233
12,2184308.0,2608629.835014258,-0.5387922162080252,0.19425915897128887
13,96079173.0,96915920.43835662,-0.6556178939446966,0.008708936726137548
10,46071.0,42564.50937134777,-0.7303417466088759,-0.07611058211569602
12,4030231.0,5165237.561981613,-0.40943573190171734,0.28162320273493324
12,1794293.0,2031851.5811920578,-0.5268140190549874,0.13239676083675175
11,791078.0,748382.7101784692,-0.7511883450021016,-0.05397102412345029
11,263708.0,266538.425784204,-0.7138719910371287,0.010733181337706784
11,667698.0,572644.6463131597,-0.7212267892956297,-0.1423597999197845
12,5537492.0,5465227.823656359,-0.6585529268753172,-0.013049982978511074
13,45911496.0,55703095.628788196,-0.5102909419560244,0.21327119527510485
13,91486036.0,80774746.57590838,-0.6870091699957649,-0.11708114038399939
13,7111673.0,9619270.458690744,-0.619590983095391,0.35260303147947664
13,58006997.0,54838935.29516807,-0.6433656832833983,-0.05461516487109181
13,21152290.0,24181452.817047916,-0.6042531325657724,0.1432073225663943
10,62352.0,70206.66055360898,-0.45326710851140445,0.12597287262010806
13,12276218.0,14301513.061156506,-0.4407156915951977,0.1649771176396921
12,5684448.0,5740065.966044445,-0.7444909826726883,0.009784233410956454
12,1469306.0,1942686.2020216659,-0.6175147053576189,0.32217945208259263
14,195563245.0,159154441.00776732,-0.7845746022389671,-0.18617406349660787
10,25975.0,30851.682232894622,-0.4735276887561269,0.18774522552048592
13,39610228.0,35994086.736789994,-0.7633080494028597,-0.09129311912089993
13,45321822.0,42188420.81532658,-0.679175823275273,-0.069136699417632
12,7217306.0,7230804.068558249,-0.6364241391143488,0.0018702364231541091
12,10657853.0,8928745.403491126,-0.7112080838804904,-0.1622378913003279
13,84057584.0,83830509.85919936,-0.5150828416521531,-0.0027014116989210633
14,613891900.0,661832894.0828136,-0.5067332726907414,0.07809354396566175
12,4443039.0,4838315.868128055,-0.5387819648622243,0.08896542842141489
15,2790385962.0,2631328325.638378,-0.5118132895051482,-0.05700201998135692
11,349808.0,432262.7979620385,-0.7107334268277289,0.23571444324326055
13,61358480.0,59285150.84323292,-0.5222077665683724,-0.0337904256553793
14,766303680.0,724346203.3217599,-0.6037490385501887,-0.054753066928035714
11,622252.0,586558.2214645173,-0.6395914555162694,-0.057362256024058915
13,54924502.0,50654414.220171034,-0.7699639839040693,-0.0777446790474125
14,200062010.0,180240642.366116,-0.7187559282791666,-0.09907611961853234
11,709716.0,652011.9804743313,-0.7677641496133152,-0.08130578925326286
12,9431225.0,11784408.47259097,-0.46219331326046215,0.24950984337569826
10,282940.0,236406.73746242773,-0.7296157448279325,-0.1644633580885427
12,766574.0,1165575.7110221193,-0.41317447225445614,0.5204999269765467
15,5242737040.0,5683182824.481872,-0.6308626190691086,0.08401065724285718
12,2238032.0,3199526.2418056186,-0.4083811916988794,0.4296159491042213
15,8894660334.0,8050059035.753479,-0.747336835618916,-0.09495599230675704
11,970990.0,991930.4672019914,-0.4532071125183619,0.021566099755910315
13,19909443.0,23193591.153625634,-0.5206391229803169,0.16495429599038172
12,9513296.0,9537531.03914185,-0.7287636759798669,0.0025474913365305303
14,492833392.0,546518436.3412732,-0.5094807334681573,0.10893142634554516
10,49590.0,51615.60899738748,-0.47347070715443024,0.04084712638409915
11,760256.0,797070.9404798328,-0.7180437027233909,0.04842439978090646
11,364401.0,447147.0996903433,-0.46627340309439386,0.2270742936774139
12,4612256.0,5011845.055153238,-0.6011892220427061,0.08663635651473761
12,3478058.0,4683087.200459849,-0.4035755403413175,0.34646610276765055
11,542823.0,532601.56641508,-0.5951768457794613,-0.018830140920557924
11,358864.0,450270.9532713395,-0.6573668505205097,0.25471196127596935
12,36616528.0,36871936.8015679,-0.45916411994050044,0.006975232648160885
14,690600443.0,616377402.6256169,-0.7312014221165353,-0.10747609725234869
15,1615475956.0,1491847094.0879085,-0.7700325069526904,-0.0765278254083105
13,143336946.0,134891370.1965949,-0.5682346737112858,-0.058921136797522575
10,100674.0,91714.9913826481,-0.7710268764063668,-0.08899029160808047
13,91122577.0,79730453.53840478,-0.6807902873169208,-0.12501976827976696
13,92020925.0,101078310.09357348,-0.5241611750672299,0.09842745107782258
12,2051432.0,1700213.4849337763,-0.6893763721084903,-0.17120651089883734
10,135990.0,136778.1407918879,-0.5505820810373697,0.005795579027045461
13,12473772.0,15189294.397777647,-0.5115608924597355,0.21769857568165002
15,5503757828.0,5548336422.0096855,-0.6548131749575805,0.008099664884035213
13,101645857.0,100509054.75771597,-0.6440445143679164,-0.011183950589191546
10,55848.0,60333.50067513147,-0.4929047950115453,0.08031622753064518
14,577207293.0,587741210.7457439,-0.6348742953542544,0.018249800155840844
12,4048802.0,4185871.667070464,-0.409925314454417,0.0338543764477651
15,3828118952.0,2973953571.3714824,-0.7314938444462324,-0.22312926827476431
13,43789928.0,50008147.546826124,-0.6305446411850499,0.14200113658159302
12,15502079.0,15691238.251129035,-0.5537865891936316,0.012202185986088377
10,71914.0,61746.3254680842,-0.714518438688795,-0.14138658024745945
15,3068652542.0,3085388704.1382008,-0.4127860676327794,0.00545391239612059
10,76464.0,70033.99605184884,-0.6406869978168471,-0.08409191185592126
12,2330734.0,2117422.092866257,-0.6563094149009571,-0.09152134354831704
13,48052894.0,43262003.42929336,-0.7076982284848065,-0.0997003545864822
11,531456.0,626830.2852901871,-0.45272701430901185,0.17945847876435134
14,1566191744.0,1489080995.9758928,-0.6904579978872744,-0.04923455146505179
12,3004502.0,2702606.962508387,-0.7657618912614845,-0.10048089084034993
13,62022919.0,56275236.784399174,-0.5508356261922341,-0.09267029524361511
11,743094.0,742824.9612160167,-0.6058344026149031,-0.00036205215488663273
10,140978.0,135176.45678906856,-0.4072015141006835,-0.04115211742918358
15,16713926301.0,16337750068.25209,-0.48283212512249374,-0.022506754306162207
15,980569732.0,1287515104.8726833,-0.43597465589916023,0.31302758269585595
11,71662.0,92204.48581390313,-0.6646545687750396,0.28665800304070677
14,81351878.0,125885737.51769906,-0.6817461887336954,0.5474226362383308
12,13912798.0,12282224.56480679,-0.48683703493768665,-0.11719953349378111
15,4917438952.0,5164617705.546076,-0.5794243915116917,0.05026574929731346
15,9057057390.0,8339807281.75317,-0.6909645444069041,-0.07919239962404942
10,108377.0,109809.85977827733,-0.5989652453066363,0.013221068845579123
10,49338.0,48467.01455764768,-0.7243949911504183,-0.017653440397914815
11,914647.0,1039529.3220396611,-0.4500242194726165,0.13653608664289185
14,418813088.0,443896895.1979616,-0.5113703776187777,0.05989260583461429
15,8982890012.0,9108471541.039686,-0.5629938982015312,0.01398008089511563
11,2517167.0,2662240.3652582155,-0.4121307401378572,0.05763358778269994
12,2578056.0,1983209.0654827124,-0.79168261322915,-0.23073468323313678
10,48701.0,45685.034490146056,-0.7065248386642379,-0.061928204961991425
15,17463673252.0,16096290852.527584,-0.6576179715990835,-0.07829867060275068
10,162352.0,175214.71776228535,-0.45607142947743784,0.07922734405665066
10,45136.0,47573.815104465175,-0.7114594933310545,0.05401043744384028
10,73987.0,63787.45838791245,-0.5419245919149807,-0.13785586132817323
15,12874133206.0,13192012366.647774,-0.5985623589769888,0.02469130585813932
12,12331321.0,11713006.700981421,-0.5482494247163372,-0.05014177305242306
15,5888834730.0,6071268348.765118,-0.60809381330415,0.03097957866532241
15,7913727152.0,9820584821.68643,-0.4056407190133153,0.2409557005265867
15,2560344048.0,3222395434.990709,-0.44216355961400783,0.25857907163213745
14,855348396.0,867867012.4273502,-0.4882942608222153,0.014635692877771134
14,226477338.0,194037225.7273192,-0.7306954286167606,-0.14323778510978785
10,10862.0,13999.068683787018,-0.45535744695270663,0.2888113315951959
13,8839912.0,14198307.283798853,-0.4497942804107797,0.6061593468123725
12,10734789.0,8866892.016808206,-0.7844091458854814,-0.17400407061487597
10,100972.0,99342.4962999134,-0.6450459694192798,-0.0161381739500713
13,27902004.0,34080649.82306231,-0.5054320784204265,0.2214409338864086
14,306455153.0,359793915.39392704,-0.4501053550386749,0.17405079298479617
11,224618.0,203034.32359949595,-0.7806775628544833,-0.09609059113919653
10,58470.0,51333.9517479595,-0.7188046380900033,-0.12204631865983408
13,90772006.0,103576895.04196887,-0.42342948420618626,0.14106649843090244
15,4038255597.0,3711379539.3671,-0.6673477893755964,-0.08094486586627524
10,162517.0,179821.23418783554,-0.5489073866567851,0.10647645592667558
13,90137068.0,87361176.64224023,-0.6045305454653431,-0.030796335174334423
14,472805432.0,518047411.97692025,-0.5731727372034815,0.09568836759244392
11,205498.0,197056.86535254298,-0.7040982389089252,-0.04107648078062568
10,47160.0,47506.59321279115,-0.6676526627252588,0.007349304766563847
14,1471916846.0,1099764144.2489944,-0.7561926343009742,-0.25283541170300977
12,8399244.0,9037106.004304808,-0.5463993990191989,0.07594278774432647
15,3359559268.0,3248232796.8960495,-0.673215260715416,-0.03313722492243006
10,78954.0,75681.26330072858,-0.6499686817737605,-0.04145118295806955
11,1524494.0,1289193.424181093,-0.7896100518609173,-0.15434667228530058
15,2643929698.0,2280887237.6488175,-0.5869593890817234,-0.1373116919961245
10,69767.0,78201.52293962975,-0.41433563086784275,0.1208955944734581
15,11068501819.0,13092283425.612232,-0.5090316245172818,0.18284151186010048
11,494150.0,475460.9263090346,-0.6184512416091879,-0.037820648974937615
13,41988382.0,49950203.54831869,-0.5579668472685904,0.1896196321239216
12,4579855.0,3828702.39365939,-0.7823771490989396,-0.1640123118178654
10,78924.0,104147.39113084877,-0.7152524156084262,0.3195908865598395
12,1216402.0,1544382.29589469,-0.6270281333454051,0.2696315000260523
10,24500.0,35044.58200727326,-0.6140744258299968,0.4303911023376841
11,48628.0,77195.82597449028,-0.6644041435800166,0.5874768852202491
12,13458614.0,15646325.327936003,-0.5679174432353451,0.16255101215741852
14,992235498.0,956284784.0722134,-0.6207130456803717,-0.03623203765663561
14,204299191.0,251503791.29415703,-0.4069850201163704,0.2310562272082469
13,42606772.0,40885911.36451799,-0.7000383980500524,-0.04038936898298733
12,7654722.0,6722722.27961974,-0.7862712662922572,-0.1217548750144368
10,94307.0,96521.08520139668,-0.7420022486236627,0.023477421627203492
15,9370784229.0,9455676203.059124,-0.4001766131237899,0.009059217668933906
12,11388844.0,9255232.245330459,-0.7556409519839062,-0.18734225832486084
13,65926606.0,56186535.1303347,-0.6005737730586704,-0.1477411239654185
15,478029244.0,588710873.9655575,-0.7649922610886216,0.23153736168818462
14,266707754.0,311750292.3098076,-0.5753450935842068,0.16888349751469017
11,1962916.0,2112251.956954542,-0.5568745739070373,0.07607862840515951
13,125142485.0,113519554.85965282,-0.693862204991968,-0.09287757183619283
15,663977708.0,713824499.8310978,-0.7462287826442253,0.0750729899972754
14,839019136.0,796556265.1581712,-0.690798889496169,-0.05061013392885096
15,5956528564.0,5964047502.410309,-0.41997917326215306,0.0012623020824162102
13,21906968.0,25532262.39669231,-0.4863554469310571,0.16548590369476548
10,193524.0,179271.79006547542,-0.7332177309582869,-0.07364569735291013
14,760951958.0,781729070.3258176,-0.5602261924569993,0.02730410521634742
15,12271869946.0,15455479095.031208,-0.41021929443315064,0.25942331226129894
12,7387226.0,8613465.900750935,-0.5260599121871989,0.16599463733083772
14,233358474.0,281592218.4707516,-0.5683789744949319,0.2066937773631121
14,173468856.0,207551422.54234132,-0.5385708475031294,0.19647657411392233
13,25431333.0,24455169.016425934,-0.6160616888131457,-0.03838430268574857
15,3235155069.0,3108975252.7650905,-0.6827916993344659,-0.03900271039369752
12,3851932.0,3452448.4583751387,-0.5188975080073093,-0.10370991534244667
13,55881522.0,55918887.65694679,-0.4374114357521156,0.0006686585405958198
11,105706.0,135587.9528936198,-0.5749155503239904,0.2826892786939228
12,20774928.0,18510355.340105392,-0.7830605463165423,-0.10900507861661941
13,91534184.0,72083073.44619405,-0.7975188142201799,-0.2125010537462807
11,857648.0,748890.7554883448,-0.7156905295022645,-0.12680871932500884
15,6902552016.0,7163713946.390866,-0.6674639450658436,0.03783556136708529
13,17877913.0,17095413.716035966,-0.6586081669380712,-0.043769050893358426
10,36746.0,43228.26484400938,-0.42530922973611823,0.17640735982173253
14,324331145.0,338041786.2977127,-0.5601338239850333,0.042273588303438095
14,101469592.0,94678200.93471076,-0.7866540794865455,-0.06693030819803872
11,1609492.0,1396642.5550085944,-0.5850711022287924,-0.1322463516385329
12,15660996.0,16060721.738645436,-0.40021514997389396,0.025523647323927305
11,260674.0,217876.76736020565,-0.7170847428667566,-0.16417913807972545
15,4200197044.0,4083478591.544052,-0.540348578393965,-0.02778880400925016
15,9875608412.0,9858152739.280304,-0.5556360431205825,-0.0017675541588390033
11,2338062.0,2324997.8497062735,-0.4258102770130647,-0.005587597888219591
12,12372500.0,10601438.395691387,-0.7359324324510207,-0.14314500742037686
15,4745076675.0,4290098844.0389237,-0.6252307797449516,-0.09588418947120096
11,167760.0,174736.87376120331,-0.5355145772539656,0.041588422515518086
11,800220.0,959046.869986527,-0.6512076112790943,0.1984790057565757
11,1616639.0,1465064.196375096,-0.7002909434459476,-0.09375921502877514
11,330902.0,370740.0975748334,-0.6660694313510256,0.12039243514645839
15,11620968741.0,10685477540.589579,-0.5918475125374212,-0.08050027680652044
13,40024508.0,40034626.21882088,-0.5784857501467772,0.00025280057960680924
15,5773054857.0,4739949187.230767,-0.7623375547509187,-0.1789530318625955
11,851454.0,859030.0449442951,-0.643356843868508,0.00889777362522823
13,54925180.0,52674318.06437403,-0.47258052048869903,-0.04098051086270396
11,1251506.0,1392638.4155049764,-0.6416538653563015,0.11277006702722672
12,9778550.0,9649274.543801418,-0.6521363552754772,-0.013220309370876298
13,13946160.0,13493634.701378824,-0.745747820617116,-0.03244802143537546
12,11883478.0,11129597.399263406,-0.5392776567318533,-0.06343939044920972
10,54690.0,47484.12535039978,-0.6173175841479216,-0.13175854177363724
10,40894.0,44063.042888151955,-0.4080817804179632,0.07749407952638418
13,75231786.0,83613056.62787001,-0.5050013678513181,0.11140597709417677
10,151178.0,130348.17308956881,-0.7977856828991841,-0.13778345334923858
14,1199714021.0,1225034865.096145,-0.5512550759020469,0.021105733243860218
13,18504918.0,28483558.474510252,-0.5083216532617434,0.5392426205028443
10,154286.0,148904.22536877886,-0.7758839098712267,-0.03488180801382587
12,11936724.0,12834411.962634055,-0.49760080636065807,0.0752038802802222
13,29142673.0,31849937.94977057,-0.4189957790692778,0.09289693329676965
14,184607300.0,183149505.06884167,-0.6664164378325035,-0.007896735021628798
12,5178722.0,4687880.517128727,-0.7404197863573192,-0.09478042707665571
15,8588976362.0,10013668456.106838,-0.47687622170317967,0.1658744923795656
10,188718.0,176192.50279561008,-0.6194346052106994,-0.06637150247665786
13,81799116.0,69065166.79983494,-0.7442032098116065,-0.1556734329520757
15,4767317338.0,5676855866.30953,-0.4026019252229498,0.19078623549132198
12,18493191.0,16790056.940083507,-0.5342536051094497,-0.09209519654647445
14,835956087.0,812580955.793588,-0.6380497754015346,-0.027962152043534264
15,1582005808.0,1678966127.843997,-0.6518662754270732,0.061289484117998255
12,2882740.0,2406213.901026887,-0.7813330045888294,-0.16530318342032688
10,122334.0,128331.92059952203,-0.40391180755844686,0.049029056513496046
11,1183528.0,941718.2389646386,-0.799231455196437,-0.20431266605890308
11,362308.0,363539.89129677846,-0.6822803114182884,0.003400121710750125
10,71526.0,77684.94661985215,-0.5209981638552821,0.08610780163649799
12,4831248.0,5690006.761611762,-0.561673020341772,0.1777509168669798
11,1199912.0,1226699.5714564864,-0.4674890625996732,0.022324613352051118
10,247021.0,240071.90585938064,-0.6137812625945988,-0.028131592620139017
11,1631038.0,1423027.1744775907,-0.5450106087092486,-0.12753278925592737
12,15979964.0,17356109.90776092,-0.5837320791133029,0.08611695919721209
15,2787439851.0,2482817776.9762716,-0.6980712448854633,-0.1092838196721786
10,14047.0,30406.19087880906,-0.6155168602606068,1.164603892561334
12,2118148.0,1950047.633280429,-0.7352604132874246,-0.07936195521727989
11,453494.0,524826.1427306728,-0.539033006677182,0.1572945678017192
